1,7,23,0,0,0,2.828274465
1,7,24,0,0,0,3.242820742
1,8,1,0,0,0,0
1,8,2,0,0,0,0
1,8,3,0,0,0,0
1,8,4,0,0,0,0
1,8,5,0,0,0,0
1,8,6,0,0,0,0
1,8,7,0,0,0,0
1,8,8,0.16744,0.0538078,0,0
1,8,9,0.2093,0.0672597,0,0
1,8,10,0.33488,0.107616,0,7.277402971
1,8,11,0.33488,0.107616,0,4.673131148
1,8,12,0.33488,0.107616,0,3.310689447
1,8,13,0.33488,0.107616,0,2.508521926
1,8,14,0.33488,0.107616,0,1.921782185
1,8,15,0.33488,0.107616,0,1.930369636
1,8,16,0.33488,0.107616,0,2.478170079
1,8,17,0.33488,0.107616,0,2.37299334
1,8,18,0.33488,0.107616,0,3.33222221
1,8,19,0.2093,0.0672597,0,0.19674271
1,8,20,0,0,0,0.099752961
1,8,21,0,0,0,0.072570196
1,8,22,0,0,0,0.202210223
1,8,23,0,0,0,0.112279607
1,8,24,0,0,0,0.079754303
1,9,1,0,0,0,0
1,9,2,0,0,0,0
1,9,3,0,0,0,0
1,9,4,0,0,0,0
1,9,5,0,0,0,0
1,9,6,0,0,0,0
1,9,7,0,0,0,0
1,9,8,0.16744,0.0538078,0,0
1,9,9,0.2093,0.0672597,0,0
1,9,10,0.33488,0.107616,0,11.94856304
1,9,11,0.33488,0.107616,0,6.938409191
1,9,12,0.33488,0.107616,0,5.86262021
1,9,13,0.33488,0.107616,0,5.067201068
1,9,14,0.33488,0.107616,0,4.425413484
1,9,15,0.33488,0.107616,0,4.125189867
1,9,16,0.33488,0.107616,0,4.209589867
1,9,17,0.33488,0.107616,0,3.685166951
1,9,18,0.33488,0.107616,0,4.425766535
1,9,19,0.2093,0.0672597,0,0.243490973
1,9,20,0,0,0,0.113454204
1,9,21,0,0,0,0.084542237
1,9,22,0,0,0,0.096166947
1,9,23,0,0,0,0.08019086
1,9,24,0,0,0,0.074988747
1,10,1,0,0,0,0
1,10,2,0,0,0,0
1,10,3,0,0,0,0
1,10,4,0,0,0,0
1,10,5,0,0,0,0
1,10,6,0,0,0,0
1,10,7,0,0,0,0
1,10,8,0.16744,0.0538078,0,0
1,10,9,0.2093,0.0672597,0,0
1,10,10,0.33488,0.107616,0,11.32245135
1,10,11,0.33488,0.107616,0,8.778518415
1,10,12,0.33488,0.107616,0,6.314672234
1,10,13,0.33488,0.107616,0,5.003577273
1,10,14,0.33488,0.107616,0,3.748240405
1,10,15,0.33488,0.107616,0,2.675865214
1,10,16,0.33488,0.107616,0,1.886447454
1,10,17,0.33488,0.107616,0,1.743101911
1,10,18,0.33488,0.107616,0,2.158634156
1,10,19,0.2093,0.0672597,0,0.178730277
1,10,20,0,0,0,0.088523044
1,10,21,0,0,0,0.069828101
1,10,22,0,0,0,0.1091925
1,10,23,0,0,0,0.071482045
1,10,24,0,0,0,0.056154773
1,11,1,0,0,0,0
1,11,2,0,0,0,0
1,11,3,0,0,0,0
1,11,4,0,0,0,0
1,11,5,0,0,0,0
1,11,6,0,0,0,0
1,11,7,0,0,0,0
1,11,8,0.16744,0.0538078,0,0
1,11,9,0.2093,0.0672597,0,0.003100665
1,11,10,0.33488,0.107616,0,9.387831838
1,11,11,0.33488,0.107616,0,5.82002339
1,11,12,0.33488,0.107616,0,4.544988292
1,11,13,0.33488,0.107616,0,3.519332166
1,11,14,0.33488,0.107616,0,2.34573423
1,11,15,0.33488,0.107616,0,1.525837225
1,11,16,0.33488,0.107616,0,0.952641647
1,11,17,0.33488,0.107616,0,0.795751608
1,11,18,0.33488,0.107616,0,1.241072727
1,11,19,0.2093,0.0672597,0,0.114934352
1,11,20,0,0,0,0.066892528
1,11,21,0,0,0,0.054161225
1,11,22,0,0,0,0.083148783
1,11,23,0,0,0,0.054894943
1,11,24,0,0,0,0.0432592
1,12,1,0,0,0,0
1,12,2,0,0,0,0
1,12,3,0,0,0,0
1,12,4,0,0,0,0
1,12,5,0,0,0,0
1,12,6,0,0,0,0
1,12,7,0,0,0,0
1,12,8,0.16744,0.0538078,0,0
1,12,9,0.2093,0.0672597,0,0.001327941
1,12,10,0.33488,0.107616,0,5.779919051
1,12,11,0.33488,0.107616,0,4.794659049
1,12,12,0.33488,0.107616,0,4.410663135
1,12,13,0.33488,0.107616,0,4.179338542
1,12,14,0.33488,0.107616,0,3.842645182
1,12,15,0.33488,0.107616,0,3.916803434
1,12,16,0.33488,0.107616,0,3.997198305
1,12,17,0.33488,0.107616,0,4.034033898
1,12,18,0.33488,0.107616,0,4.276721584
1,12,19,0.2093,0.0672597,0,0.203921686
1,12,20,0,0,0,0.068575307
1,12,21,0,0,0,0.041359527
1,12,22,0,0,0,0.052206552
1,12,23,0,0,0,0.039391299
1,12,24,0,0,0,0.025859767
1,13,1,0,0,0,0
1,13,2,0,0,0,0
1,13,3,0,0,0,0
1,13,4,0,0,0,0
1,13,5,0,0,0,0
1,13,6,0,0,0,0
1,13,7,0,0,0,0
1,13,8,0.33488,0.107616,0,8.012880147
1,13,9,0.418599,0.134519,0,7.568003008
1,13,10,0.657799,0.211388,0,7.256284358
1,13,11,0.657799,0.211388,0,6.910909375
1,13,12,0.657799,0.211388,0,6.797222135
1,13,13,0.657799,0.211388,0,6.527196637
1,13,14,0.657799,0.211388,0,6.448299239
1,13,15,0.657799,0.211388,0,6.383539911
1,13,16,0.657799,0.211388,0,6.310091561
1,13,17,0.657799,0.211388,0,6.231702919
1,13,18,0.657799,0.211388,0,6.165872525
1,13,19,0.418599,0.134519,0,6.128532487
1,13,20,0,0,0,6.121624112
1,13,21,0,0,0,6.252743229
1,13,22,0,0,0,6.043302411
1,13,23,0,0,0,2.816046701
1,13,24,0,0,0,4.403869466
1,14,1,0,0,0,0
1,14,2,0,0,0,0
1,14,3,0,0,0,0
1,14,4,0,0,0,0
1,14,5,0,0,0,0
1,14,6,0,0,0,0
1,14,7,0,0,0,0
1,14,8,0.33488,0.107616,0,7.821656287
1,14,9,0.418599,0.134519,0,6.852667216
1,14,10,0.657799,0.211388,0,7.886109207
1,14,11,0.657799,0.211388,0,7.778003293
1,14,12,0.657799,0.211388,0,7.597326647
1,14,13,0.657799,0.211388,0,7.483535105
1,14,14,0.657799,0.211388,0,7.109227907
1,14,15,0.657799,0.211388,0,7.007270131
1,14,16,0.657799,0.211388,0,7.168503892
1,14,17,0.657799,0.211388,0,7.363004552
1,14,18,0.657799,0.211388,0,7.589028264
1,14,19,0.418599,0.134519,0,7.596705573
1,14,20,0,0,0,3.851673965
1,14,21,0,0,0,5.891049443
1,14,22,0,0,0,6.014726354
1,14,23,0,0,0,6.085468471
1,14,24,0,0,0,6.143980653
1,15,1,0,0,0,0
1,15,2,0,0,0,0
1,15,3,0,0,0,0
1,15,4,0,0,0,0
1,15,5,0,0,0,0
1,15,6,0,0,0,0
1,15,7,0,0,0,0
1,15,8,0,0,0,8.441717845
1,15,9,2.392,0.768682,0,7.539449918
1,15,10,2.99,0.960853,0,8.865444898
1,15,11,4.78399,1.53736,0,8.565720833
1,15,12,4.78399,1.53736,0,8.27869983
1,15,13,4.78399,1.53736,0,8.327423327
1,15,14,4.78399,1.53736,0,8.144061356
1,15,15,4.78399,1.53736,0,7.995599824
1,15,16,4.78399,1.53736,0,8.173862774
1,15,17,4.78399,1.53736,0,8.063492062
1,15,18,2.99,0.960853,0,8.243265602
1,15,19,0,0,0,8.696626825
1,15,20,0,0,0,4.591727652
1,15,21,0,0,0,7.48372642
1,15,22,0,0,0,7.657321875
1,15,23,0,0,0,8.107820374
1,15,24,0,0,0,8.203061122
1,16,1,0,0,0,0
1,16,2,0,0,0,0
1,16,3,0,0,0,0
1,16,4,0,0,0,0
1,16,5,0,0,0,0
1,16,6,0,0,0,0
1,16,7,0,0,0,0
1,16,8,0.16744,0.0538078,0,0
1,16,9,0.2093,0.0672597,0,0
1,16,10,0.33488,0.107616,0,9.263650821
1,16,11,0.33488,0.107616,0,6.740707042
1,16,12,0.33488,0.107616,0,5.496460289
1,16,13,0.33488,0.107616,0,4.494102636
1,16,14,0.33488,0.107616,0,3.26680403
1,16,15,0.33488,0.107616,0,2.455378105
1,16,16,0.33488,0.107616,0,2.755259491
1,16,17,0.33488,0.107616,0,2.494065586
1,16,18,0.33488,0.107616,0,3.190232643
1,16,19,0.2093,0.0672597,0,0.180739893
1,16,20,0,0,0,0.093400376
1,16,21,0,0,0,0.069208963
1,16,22,0,0,0,0.119909941
1,16,23,0,0,0,0.074403475
1,16,24,0,0,0,0.057169011
1,17,1,0,0,0,0
1,17,2,0,0,0,0
1,17,3,0,0,0,0
1,17,4,0,0,0,0
1,17,5,0,0,0,0
1,17,6,0,0,0,0
1,17,7,0,0,0,0
1,17,8,0.16744,0.0538078,0,0.007144115
1,17,9,0.2093,0.0672597,0,0.011461108
1,17,10,0.33488,0.107616,0,9.652525616
1,17,11,0.33488,0.107616,0,8.663797447
1,17,12,0.33488,0.107616,0,8.208271479
1,17,13,0.33488,0.107616,0,7.710040476
1,17,14,0.33488,0.107616,0,7.587603061
1,17,15,0.33488,0.107616,0,7.494554932
1,17,16,0.33488,0.107616,0,7.420956122
1,17,17,0.33488,0.107616,0,7.355467177
1,17,18,0.33488,0.107616,0,7.309158418
1,17,19,0.2093,0.0672597,0,0.328083469
1,17,20,0,0,0,0.104269526
1,17,21,0,0,0,0.060661014
1,17,22,0,0,0,0.106846425
1,17,23,0,0,0,0.069037429
1,17,24,0,0,0,0.056439902
1,18,1,0,0,0,0
1,18,2,0,0,0,0
1,18,3,0,0,0,0
1,18,4,0,0,0,0
1,18,5,0,0,0,0
1,18,6,0,0,0,0
1,18,7,0,0,0,0
1,18,8,0.16744,0.0538078,0,0
1,18,9,0.2093,0.0672597,0,0.001245499
1,18,10,0.33488,0.107616,0,11.34615352
1,18,11,0.33488,0.107616,0,9.641982313
1,18,12,0.33488,0.107616,0,9.117765731
1,18,13,0.33488,0.107616,0,8.859721344
1,18,14,0.33488,0.107616,0,8.674019813
1,18,15,0.33488,0.107616,0,8.531720408
1,18,16,0.33488,0.107616,0,8.42862466
1,18,17,0.33488,0.107616,0,8.284154252
1,18,18,0.33488,0.107616,0,8.183929252
1,18,19,0.2093,0.0672597,0,0.375160229
1,18,20,0,0,0,0.119502525
1,18,21,0,0,0,0.067541947
1,18,22,0,0,0,0.080111849
1,18,23,0,0,0,0.049039018
1,18,24,0,0,0,0.038515201
1,19,1,0,0,0,0
1,19,2,0,0,0,0
1,19,3,0,0,0,0
1,19,4,0,0,0,0
1,19,5,0,0,0,0
1,19,6,0,0,0,0
1,19,7,0,0,0,0
1,19,8,0.16744,0.0538078,0,0
1,19,9,0.2093,0.0672597,0,0.003606502
1,19,10,0.33488,0.107616,0,12.3719542
1,19,11,0.33488,0.107616,0,10.43465581
1,19,12,0.33488,0.107616,0,9.771361708
1,19,13,0.33488,0.107616,0,9.116222704
1,19,14,0.33488,0.107616,0,9.203704842
1,19,15,0.33488,0.107616,0,9.036520775
1,19,16,0.33488,0.107616,0,9.257682755
1,19,17,0.33488,0.107616,0,9.546571117
1,19,18,0.33488,0.107616,0,9.865828346
1,19,19,0.2093,0.0672597,0,0.45432667
1,19,20,0,0,0,0.147240383
1,19,21,0,0,0,0.077277237
1,19,22,0,0,0,0.087755025
1,19,23,0,0,0,0.055009943
1,19,24,0,0,0,0.042977751
1,20,1,0,0,0,0
1,20,2,0,0,0,0
1,20,3,0,0,0,0
1,20,4,0,0,0,0
1,20,5,0,0,0,0
1,20,6,0,0,0,0
1,20,7,0,0,0,0
1,20,8,0.33488,0.107616,0,18.04849407
1,20,9,0.418599,0.134519,0,15.42981458
1,20,10,0.657799,0.211388,0,13.64287547
1,20,11,0.657799,0.211388,0,11.46730897
1,20,12,0.657799,0.211388,0,9.328671358
1,20,13,0.657799,0.211388,0,8.672696807
1,20,14,0.657799,0.211388,0,7.935519813
1,20,15,0.657799,0.211388,0,6.803778289
1,20,16,0.657799,0.211388,0,6.044998806
1,20,17,0.657799,0.211388,0,6.114430573
1,20,18,0.657799,0.211388,0,6.622930494
1,20,19,0.418599,0.134519,0,7.162148602
1,20,20,0,0,0,7.396365543
1,20,21,0,0,0,7.798028912
1,20,22,0,0,0,8.170919278
1,20,23,0,0,0,4.426653697
1,20,24,0,0,0,6.496143926
1,21,1,0,0,0,0
1,21,2,0,0,0,0
1,21,3,0,0,0,0
1,21,4,0,0,0,0
1,21,5,0,0,0,0
1,21,6,0,0,0,0
1,21,7,0,0,0,0
1,21,8,0.33488,0.107616,0,9.048724235
1,21,9,0.418599,0.134519,0,7.596269133
1,21,10,0.657799,0.211388,0,9.114733503
1,21,11,0.657799,0.211388,0,8.703333553
1,21,12,0.657799,0.211388,0,8.240473965
1,21,13,0.657799,0.211388,0,8.127699841
1,21,14,0.657799,0.211388,0,7.730675309
1,21,15,0.657799,0.211388,0,7.399214072
1,21,16,0.657799,0.211388,0,7.329896781
1,21,17,0.657799,0.211388,0,7.062059593
1,21,18,0.657799,0.211388,0,7.03025625
1,21,19,0.418599,0.134519,0,7.024459884
1,21,20,0,0,0,3.643292224
1,21,21,0,0,0,5.399345858
1,21,22,0,0,0,5.485769985
1,21,23,0,0,0,5.538136628
1,21,24,0,0,0,5.578971875
1,22,1,0,0,0,0
1,22,2,0,0,0,0
1,22,3,0,0,0,0
1,22,4,0,0,0,0
1,22,5,0,0,0,0
1,22,6,0,0,0,0
1,22,7,0,0,0,0
1,22,8,0.16744,0.0538078,0,0.003163958
1,22,9,0.2093,0.0672597,0,0.01192826
1,22,10,0.33488,0.107616,0,7.779843519
1,22,11,0.33488,0.107616,0,6.733374691
1,22,12,0.33488,0.107616,0,6.480500309
1,22,13,0.33488,0.107616,0,6.142705913
1,22,14,0.33488,0.107616,0,6.046302919
1,22,15,0.33488,0.107616,0,5.980175898
1,22,16,0.33488,0.107616,0,5.937817964
1,22,17,0.33488,0.107616,0,5.917523428
1,22,18,0.33488,0.107616,0,5.906973428
1,22,19,0.2093,0.0672597,0,0.275244446
1,22,20,0,0,0,0.085827409
1,22,21,0,0,0,0.047399665
1,22,22,0,0,0,0.053134728
1,22,23,0,0,0,0.040461204
1,22,24,0,0,0,0.031587807
1,23,1,0,0,0,0
1,23,2,0,0,0,0
1,23,3,0,0,0,0
1,23,4,0,0,0,0
1,23,5,0,0,0,0
1,23,6,0,0,0,0
1,23,7,0,0,0,0
1,23,8,0.16744,0.0538078,0,0
1,23,9,0.2093,0.0672597,0,0.007450345
1,23,10,0.33488,0.107616,0,9.296078742
1,23,11,0.33488,0.107616,0,7.98144946
1,23,12,0.33488,0.107616,0,7.311165793
1,23,13,0.33488,0.107616,0,6.962557784
1,23,14,0.33488,0.107616,0,6.717980988
1,23,15,0.33488,0.107616,0,6.79703287
1,23,16,0.33488,0.107616,0,6.934306688
1,23,17,0.33488,0.107616,0,7.126108553
1,23,18,0.33488,0.107616,0,7.363541156
1,23,19,0.2093,0.0672597,0,0.332357296
1,23,20,0,0,0,0.112430867
1,23,21,0,0,0,0.06130483
1,23,22,0,0,0,0.050291742
1,23,23,0,0,0,0.037133488
1,23,24,0,0,0,0.03155993
1,24,1,0,0,0,0
1,24,2,0,0,0,0
1,24,3,0,0,0,0
1,24,4,0,0,0,0
1,24,5,0,0,0,0
1,24,6,0,0,0,0
1,24,7,0,0,0,0
1,24,8,0.16744,0.0538078,0,0
1,24,9,0.2093,0.0672597,0,0
1,24,10,0.33488,0.107616,0,9.824543963
1,24,11,0.33488,0.107616,0,7.294703424
1,24,12,0.33488,0.107616,0,6.67267963
1,24,13,0.33488,0.107616,0,6.182536901
1,24,14,0.33488,0.107616,0,6.018048503
1,24,15,0.33488,0.107616,0,5.082048474
1,24,16,0.33488,0.107616,0,4.623328884
1,24,17,0.33488,0.107616,0,4.326349364
1,24,18,0.33488,0.107616,0,4.894709302
1,24,19,0.2093,0.0672597,0,0.246761025
1,24,20,0,0,0,0.087563737
1,24,21,0,0,0,0.056758349
1,24,22,0,0,0,0.070776557
1,24,23,0,0,0,0.045711739
1,24,24,0,0,0,0.041433043
1,25,1,0,0,0,0
1,25,2,0,0,0,0
1,25,3,0,0,0,0
1,25,4,0,0,0,0
1,25,5,0,0,0,0
1,25,6,0,0,0,0
1,25,7,0,0,0,0
1,25,8,0.16744,0.0538078,0,0
1,25,9,0.2093,0.0672597,0,0
1,25,10,0.33488,0.107616,0,10.39042162
1,25,11,0.33488,0.107616,0,8.245735123
1,25,12,0.33488,0.107616,0,7.441338435
1,25,13,0.33488,0.107616,0,6.345772944
1,25,14,0.33488,0.107616,0,5.631096099
1,25,15,0.33488,0.107616,0,5.159357022
1,25,16,0.33488,0.107616,0,5.216485404
1,25,17,0.33488,0.107616,0,4.92027994
1,25,18,0.33488,0.107616,0,5.349631481
1,25,19,0.2093,0.0672597,0,0.264205263
1,25,20,0,0,0,0.10232262
1,25,21,0,0,0,0.065633073
1,25,22,0,0,0,0.092633086
1,25,23,0,0,0,0.064081239
1,25,24,0,0,0,0.047293648
1,26,1,0,0,0,0
1,26,2,0,0,0,0
1,26,3,0,0,0,0
1,26,4,0,0,0,0
1,26,5,0,0,0,0
1,26,6,0,0,0,0
1,26,7,0,0,0,0
1,26,8,0.16744,0.0538078,0,0
1,26,9,0.2093,0.0672597,0,0
1,26,10,0.33488,0.107616,0,9.04883896
1,26,11,0.33488,0.107616,0,6.014354401
1,26,12,0.33488,0.107616,0,5.870572619
1,26,13,0.33488,0.107616,0,5.546992188
1,26,14,0.33488,0.107616,0,5.256134315
1,26,15,0.33488,0.107616,0,4.832909414
1,26,16,0.33488,0.107616,0,3.092350299
1,26,17,0.33488,0.107616,0,3.52519784
1,26,18,0.33488,0.107616,0,4.315437182
1,26,19,0.2093,0.0672597,0,0.220205222
1,26,20,0,0,0,0.092901542
1,26,21,0,0,0,0.065193428
1,26,22,0,0,0,0.061599741
1,26,23,0,0,0,0.046369665
1,26,24,0,0,0,0.039819378
1,27,1,0,0,0,0
1,27,2,0,0,0,0
1,27,3,0,0,0,0
1,27,4,0,0,0,0
1,27,5,0,0,0,0
1,27,6,0,0,0,0
1,27,7,0,0,0,0
1,27,8,0.33488,0.107616,0,11.63585076
1,27,9,0.418599,0.134519,0,10.48100146
1,27,10,0.657799,0.211388,0,8.935645687
1,27,11,0.657799,0.211388,0,7.389754677
1,27,12,0.657799,0.211388,0,6.221758388
1,27,13,0.657799,0.211388,0,5.283063694
1,27,14,0.657799,0.211388,0,4.487398278
1,27,15,0.657799,0.211388,0,4.231408721
1,27,16,0.657799,0.211388,0,3.942526059
1,27,17,0.657799,0.211388,0,3.780938206
1,27,18,0.657799,0.211388,0,4.436459012
1,27,19,0.418599,0.134519,0,5.100778472
1,27,20,0,0,0,5.775222697
1,27,21,0,0,0,6.069102806
1,27,22,0,0,0,6.738942518
1,27,23,0,0,0,0.879949868
1,27,24,0,0,0,3.434675088
1,28,1,0,0,0,0
1,28,2,0,0,0,0
1,28,3,0,0,0,0
1,28,4,0,0,0,0
1,28,5,0,0,0,0
1,28,6,0,0,0,0
1,28,7,0,0,0,0
1,28,8,0.33488,0.107616,0,7.781084564
1,28,9,0.418599,0.134519,0,6.493060651
1,28,10,0.657799,0.211388,0,7.394172452
1,28,11,0.657799,0.211388,0,5.669851123
1,28,12,0.657799,0.211388,0,4.488175636
1,28,13,0.657799,0.211388,0,3.072870856
1,28,14,0.657799,0.211388,0,2.862102538
1,28,15,0.657799,0.211388,0,3.16516974
1,28,16,0.657799,0.211388,0,3.139504167
1,28,17,0.657799,0.211388,0,2.69626401
1,28,18,0.657799,0.211388,0,3.234083756
1,28,19,0.418599,0.134519,0,3.789875936
1,28,20,0,0,0,0.021284335
1,28,21,0,0,0,1.755424927
1,28,22,0,0,0,2.290755614
1,28,23,0,0,0,2.571704641
1,28,24,0,0,0,2.784789371
1,29,1,0,0,0,0
1,29,2,0,0,0,0
1,29,3,0,0,0,0
1,29,4,0,0,0,0
1,29,5,0,0,0,0
1,29,6,0,0,0,0
1,29,7,0,0,0,0
1,29,8,0.16744,0.0538078,0,0
1,29,9,0.2093,0.0672597,0,0
1,29,10,0.33488,0.107616,0,5.03519927
1,29,11,0.33488,0.107616,0,3.046867763
1,29,12,0.33488,0.107616,0,1.990775524
1,29,13,0.33488,0.107616,0,1.212257315
1,29,14,0.33488,0.107616,0,0.299768359
1,29,15,0.33488,0.107616,0,0.026894796
1,29,16,0.33488,0.107616,0,0
1,29,17,0.33488,0.107616,0,0.013279813
1,29,18,0.33488,0.107616,0,0.063121419
1,29,19,0.2093,0.0672597,0,0.054791744
1,29,20,0,0,0,0.054427113
1,29,21,0,0,0,0.049733644
1,29,22,0,0,0,0.044828764
1,29,23,0,0,0,0.03881476
1,29,24,0,0,0,0.032497582
1,30,1,0,0,0,0
1,30,2,0,0,0,0
1,30,3,0,0,0,0
1,30,4,0,0,0,0
1,30,5,0,0,0,0
1,30,6,0,0,0,0
1,30,7,0,0,0,0
1,30,8,0.16744,0.0538078,0,0
1,30,9,0.2093,0.0672597,0,0.001167088
1,30,10,0.33488,0.107616,0,5.242219643
1,30,11,0.33488,0.107616,0,2.412707723
1,30,12,0.33488,0.107616,0,1.38157157
1,30,13,0.33488,0.107616,0,0.663248647
1,30,14,0.33488,0.107616,0,0.377702363
1,30,15,0.33488,0.107616,0,0.318966454
